"No.","Time","Source","Destination","Protocol","Length","Info"
"1521","55.982973508","Apple_02:49:3e","IPv6mcast_fb","802.11","315","Data, SN=973, FN=0, Flags=.p....F.C"
"1522","55.984492651","Apple_6d:33:e3","IPv6mcast_fb","802.11","502","Data, SN=975, FN=0, Flags=.p....F.C"
"1523","55.991059586","XiaomiCommun_b8:88:1c","IPv6mcast_fb","802.11","412","Data, SN=976, FN=0, Flags=.p....F.C"
"1524","56.004845755","Apple_2d:a4:cf","IPv6mcast_fb","802.11","548","Data, SN=980, FN=0, Flags=.p....F.C"
"1525","56.022482901","AristaNetwor_c5:4d:62","Broadcast","802.11","436","Beacon frame, SN=3291, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1526","56.022631622","AristaNetwor_78:be:11","Broadcast","802.11","437","Beacon frame, SN=1353, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1527","56.023273860","AristaNetwor_78:be:12","Broadcast","802.11","436","Beacon frame, SN=2408, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1528","56.102519943","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","68","Clear-to-send, Flags=........C"
"1529","56.106609077","Apple_81:32:35","IPv4mcast_fb","802.11","471","Data, SN=961, FN=0, Flags=.p....F.C"
"1530","56.106632412","Apple_81:32:35","IPv6mcast_fb","802.11","491","Data, SN=962, FN=0, Flags=.p....F.C"
"1531","56.116978327","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1851, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"1532","56.117747216","","AristaNetwor_76:12:a0 (30:86:2d:76:12:a0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1533","56.118451369","","AristaNetwor_76:12:a0 (30:86:2d:76:12:a0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1534","56.118597519","AzureWaveTec_f1:22:71 (c0:e4:34:f1:22:71) (TA)","AristaNetwor_76:12:a0 (30:86:2d:76:12:a0) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"1535","56.119905087","Apple_66:73:28","IPv4mcast_fb","802.11","200","Data, SN=963, FN=0, Flags=.p....F.C"
"1536","56.120099171","Apple_66:73:28","IPv6mcast_fb","802.11","220","Data, SN=964, FN=0, Flags=.p....F.C"
"1537","56.124990799","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1538","56.128454051","Apple_20:ad:d1","IPv4mcast_fb","802.11","199","Data, SN=965, FN=0, Flags=.p....F.C"
"1539","56.129966479","OnePlusTechn_8a:41:b1","IPv4mcast_fb","802.11","194","Data, SN=966, FN=0, Flags=.p....F.C"
"1540","56.130500825","OnePlusTechn_8a:41:b1","IPv6mcast_fb","802.11","214","Data, SN=967, FN=0, Flags=.p....F.C"
"1541","56.130632239","Apple_20:ad:d1","IPv6mcast_fb","802.11","219","Data, SN=968, FN=0, Flags=.p....F.C"
"1542","56.131610810","f2:6d:1c:3f:00:3c","Broadcast","802.11","421","Data, SN=969, FN=0, Flags=.p....F.C"
"1543","56.132699196","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1544","56.135380005","Apple_26:f7:b6","IPv4mcast_fb","802.11","200","Data, SN=970, FN=0, Flags=.p....F.C"
"1545","56.135663595","f2:6d:14:ef:00:3c","Broadcast","802.11","421","Data, SN=971, FN=0, Flags=.p....F.C"
"1546","56.136117566","Apple_26:f7:b6","IPv6mcast_fb","802.11","220","Data, SN=972, FN=0, Flags=.p....F.C"
"1547","56.139919776","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1548","56.147395428","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1549","56.148252016","f2:c5:4e:9f:00:3c","Broadcast","802.11","421","Data, SN=973, FN=0, Flags=.p....F.C"
"1550","56.154014174","f2:78:bd:9f:00:3c","Broadcast","802.11","421","Data, SN=974, FN=0, Flags=.p....F.C"
"1551","56.154891369","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1552","56.162403633","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2850, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"1553","56.169971091","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1554","56.177452360","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1555","56.177779640","Apple_7d:50:d3","IPv4mcast_fb","802.11","453","Data, SN=977, FN=0, Flags=.p....F.C"
"1556","56.178969841","Apple_7d:50:d3","IPv6mcast_fb","802.11","473","Data, SN=978, FN=0, Flags=.p....F.C"
"1557","56.179250691","Apple_b8:58:85","IPv4mcast_fb","802.11","424","Data, SN=979, FN=0, Flags=.p....F.C"
"1558","56.180397182","Apple_b8:58:85","IPv6mcast_fb","802.11","444","Data, SN=980, FN=0, Flags=.p....F.C"
"1559","56.188734152","Apple_ae:88:64","IPv4mcast_fb","802.11","201","Data, SN=981, FN=0, Flags=.p....F.C"
"1560","56.190615722","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2769, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1561","56.190906019","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3638, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1562","56.191454888","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=1315, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1563","56.194297749","OnePlusTechn_4a:34:1b","IPv6mcast_02","802.11","168","Data, SN=982, FN=0, Flags=.p....F.C"
"1564","56.195915417","72:74:5a:e2:74:f6","IPv4mcast_fb","802.11","320","Data, SN=983, FN=0, Flags=.p....F.C"
"1565","56.196143414","72:74:5a:e2:74:f6","IPv6mcast_fb","802.11","340","Data, SN=984, FN=0, Flags=.p....F.C"
"1566","56.206137563","Apple_a3:41:be","IPv6mcast_16","802.11","188","Data, SN=985, FN=0, Flags=.p....F.C"
"1567","56.209979919","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1568","56.214644048","Google_09:ab:a6","IPv4mcast_fb","802.11","494","Data, SN=986, FN=0, Flags=.p....F.C"
"1569","56.217439391","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","76","CF-End (Control-frame), Flags=........C"
"1570","56.220263157","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1852, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"1571","56.222680856","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1572","56.223176076","Google_09:ab:a6","IPv4mcast_fb","802.11","494","Data, SN=988, FN=0, Flags=.p....F.C"
"1573","56.227567738","","HonHaiPrecis_25:fd:53 (2c:6f:c9:25:fd:53) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1574","56.230172166","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1575","56.232639866","Google_09:ab:a6","IPv4mcast_fb","802.11","494","Data, SN=989, FN=0, Flags=.p....F.C"
"1576","56.245587397","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1577","56.246902929","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2693, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1578","56.247345610","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2693, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"1579","56.247725522","Apple_6c:1b:6b","IPv4mcast_fb","802.11","489","Data, SN=990, FN=0, Flags=.p....F.C"
"1580","56.248179666","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2693, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"1581","56.248674997","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2693, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"1582","56.249105466","Apple_6c:1b:6b","IPv6mcast_fb","802.11","509","Data, SN=991, FN=0, Flags=.p....F.C"
"1583","56.249583383","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=221, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1584","56.250030726","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=221, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"1585","56.250534536","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=221, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"1586","56.250978145","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=221, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"1587","56.251367473","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2694, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1588","56.253960636","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2694, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"1589","56.254406686","AristaNetwor_c5:4b:b0","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=2694, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"1590","56.255380011","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=222, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1591","56.255837867","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=222, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"1592","56.256335529","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=222, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"1593","56.258236488","AristaNetwor_c5:4b:b1","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=222, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"1594","56.259104546","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2531, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1595","56.260629423","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2531, FN=0, Flags=....R...C, BI=100, SSID=""GUEST-N"""
"1596","56.261416924","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2531, FN=0, Flags=....R...C, BI=100, SSID=""GUEST-N"""
"1597","56.262305265","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2532, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1598","56.263032194","AristaNetwor_c5:4b:b2","AmazonTechno_51:61:ac","802.11","474","Probe Response, SN=2532, FN=0, Flags=....R...C, BI=100, SSID=""GUEST-N"""
"1599","56.264878669","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2851, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"1600","56.282768326","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1601","56.289806096","Apple_25:bc:67","IPv6mcast_16","802.11","188","Data, SN=992, FN=0, Flags=.p....F.C"
"1602","56.294038140","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2770, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1603","56.294071150","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3639, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1604","56.294078622","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=1316, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1605","56.298623481","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1606","56.302072511","f2:6d:1d:5f:00:3c","Broadcast","802.11","421","Data, SN=993, FN=0, Flags=.p....F.C"
"1607","56.305097858","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1608","56.305299888","16:ee:97:f8:e3:72","IPv4mcast_fb","802.11","265","Data, SN=994, FN=0, Flags=.p....F.C"
"1609","56.305538139","16:ee:97:f8:e3:72","IPv6mcast_fb","802.11","285","Data, SN=995, FN=0, Flags=.p....F.C"
"1610","56.308204876","AzureWaveTec_f1:22:71 (c0:e4:34:f1:22:71) (TA)","AristaNetwor_76:12:a0 (30:86:2d:76:12:a0) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"1611","56.308531472","XiaomiCommun_02:88:59","IPv6mcast_fb","802.11","332","Data, SN=996, FN=0, Flags=.p....F.C"
"1612","56.309502851","XiaomiCommun_02:88:59","IPv4mcast_fb","802.11","312","Data, SN=997, FN=0, Flags=.p....F.C"
"1613","56.313625662","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1614","56.324971060","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1853, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"1615","56.342623568","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1616","56.342949952","f2:78:17:7f:00:3c","Broadcast","802.11","421","Data, SN=998, FN=0, Flags=.p....F.C"
"1617","56.719645495","","7a:66:f5:a2:e6:f5 (7a:66:f5:a2:e6:f5) (RA)","802.11","70","Acknowledgement, Flags=........C"
"1618","56.761147115","","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1619","56.770524671","AristaNetwor_78:bd:b0","Broadcast","802.11","437","Beacon frame, SN=3072, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1620","56.797493132","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"1621","56.803217746","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"1622","56.819615352","","7a:66:f5:a2:e6:f5 (7a:66:f5:a2:e6:f5) (RA)","802.11","70","Acknowledgement, Flags=........C"
"1623","56.854227269","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"1624","56.863850923","","7a:66:f5:a2:e6:f5 (7a:66:f5:a2:e6:f5) (RA)","802.11","70","Acknowledgement, Flags=........C"
"1625","56.872808254","AristaNetwor_78:bd:b0","Broadcast","802.11","437","Beacon frame, SN=3073, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1626","56.873010381","AristaNetwor_78:bd:b1","Broadcast","802.11","437","Beacon frame, SN=279, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1627","56.890332789","HuiZhouGaosh_c1:64:69 (04:f4:d8:c1:64:69) (TA)","AristaNetwor_6d:1a:d2 (30:86:2d:6d:1a:d2) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"1628","56.895705180","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","76","Request-to-send, Flags=........C"
"1629","56.910931683","","7a:66:f5:a2:e6:f5 (7a:66:f5:a2:e6:f5) (RA)","802.11","70","Acknowledgement, Flags=........C"
"1630","56.936959456","NothingTechn_96:ab:54","Cisco_5c:04:14","802.11","84","Null function (No data), SN=15, FN=0, Flags=...P...TC"
"1631","59.239794321","AzureWaveTec_f1:22:71","Broadcast","802.11","156","Probe Request, SN=3869, FN=0, Flags=........C, SSID=""LAPTOP-S"""
"1632","59.239820945","AzureWaveTec_f1:22:71","Broadcast","802.11","156","Probe Request, SN=3870, FN=0, Flags=........C, SSID=""LAPTOP-S"""
"1633","59.242255154","AzureWaveTec_f1:22:71","Broadcast","802.11","156","Probe Request, SN=3871, FN=0, Flags=........C, SSID=""LAPTOP-S"""
"1634","59.242599178","AzureWaveTec_f1:22:71","Broadcast","802.11","156","Probe Request, SN=3872, FN=0, Flags=........C, SSID=""LAPTOP-S"""
"1635","59.914825688","AristaNetwor_78:be:12","Broadcast","802.11","436","Beacon frame, SN=2446, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1636","59.949440767","SamsungElect_8e:fe:59","Broadcast","802.11","150","Data, SN=1357, FN=0, Flags=.p....F.C"
"1637","59.953630765","Apple_8b:86:5c","IPv6mcast_16","802.11","188","Data, SN=1358, FN=0, Flags=.p....F.C"
"1638","60.009638368","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=1358, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1639","60.009664185","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=112, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1640","60.009668664","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=162, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1641","60.015934390","AristaNetwor_c5:4d:62","Broadcast","802.11","436","Beacon frame, SN=3330, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1642","60.036467122","Espressif_58:57:ea","Broadcast","802.11","328","Data, SN=1368, FN=0, Flags=.p....F.C"
"1643","60.085335810","XiaomiCommun_38:8a:26 (94:17:00:38:8a:26) (TA)","Cisco_9c:d1:05 (24:36:da:9c:d1:05) (RA)","802.11","80","802.11 Block Ack Req, Flags=........C"
"1644","60.086002703","AristaNetwor_c5:53:60","HonHaiPrecis_37:36:19","802.11","475","Probe Response, SN=322, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1645","60.086016218","","AristaNetwor_c5:53:60 (30:86:2d:c5:53:60) (RA)","802.11","70","Acknowledgement, Flags=........C"
"1646","60.086876923","AristaNetwor_c5:53:61","HonHaiPrecis_37:36:19","802.11","475","Probe Response, SN=3644, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1647","60.086898568","","AristaNetwor_c5:53:61 (30:86:2d:c5:53:61) (RA)","802.11","70","Acknowledgement, Flags=........C"
"1648","60.087281914","AristaNetwor_c5:53:62","HonHaiPrecis_37:36:19","802.11","474","Probe Response, SN=1104, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1649","60.087307187","","AristaNetwor_c5:53:62 (30:86:2d:c5:53:62) (RA)","802.11","70","Acknowledgement, Flags=........C"
"1650","60.112035420","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=1359, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1651","60.112056772","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=113, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1652","60.112060560","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=163, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1653","60.119459630","AristaNetwor_78:be:12","Broadcast","802.11","436","Beacon frame, SN=2448, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1654","60.123572597","OnePlusTechn_8a:41:b1","IPv6mcast_fb","802.11","214","Data, SN=1373, FN=0, Flags=.p....F.C"
"1655","60.217998725","f2:6d:0f:1f:00:3c","Broadcast","802.11","421","Data, SN=1591, FN=0, Flags=.p....F.C"
"1656","60.218772547","0e:d3:45:db:a3:51","IPv4mcast_fb","802.11","392","Data, SN=1592, FN=0, Flags=.p....F.C"
"1657","60.219408443","0e:d3:45:db:a3:51","IPv6mcast_fb","802.11","412","Data, SN=1593, FN=0, Flags=.p....F.C"
"1658","60.220211556","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1659","60.235139286","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1660","60.250650313","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1661","60.254925937","Apple_2d:a4:cf","IPv6mcast_fb","802.11","548","Data, SN=1594, FN=0, Flags=.p....F.C"
"1662","60.255239675","Apple_2d:a4:cf","IPv4mcast_fb","802.11","528","Data, SN=1595, FN=0, Flags=.p....F.C"
"1663","60.258662059","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2890, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"1664","60.261181920","42:5e:87:53:a3:0c","Broadcast","802.11","344","Beacon frame, SN=904, FN=0, Flags=........C, BI=100, SSID=""5G"""
"1665","60.265159975","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1666","60.273243039","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1667","60.278757404","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1668","60.285730507","f2:c5:4f:bf:00:3c","Broadcast","802.11","421","Data, SN=1596, FN=0, Flags=.p....F.C"
"1669","60.286898427","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2809, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1670","60.287163428","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3678, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1671","60.287717552","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=1355, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1672","60.291829270","72:74:5a:e2:74:f6","IPv4mcast_fb","802.11","485","Data, SN=1597, FN=0, Flags=.p....F.C"
"1673","60.292152549","72:74:5a:e2:74:f6","IPv6mcast_fb","802.11","505","Data, SN=1598, FN=0, Flags=.p....F.C"
"1674","60.298600778","SamsungElect_43:a8:2b","IPv4mcast_fb","802.11","185","Data, SN=1599, FN=0, Flags=.p....F.C"
"1675","60.298638903","SamsungElect_43:a8:2b","IPv6mcast_fb","802.11","205","Data, SN=1600, FN=0, Flags=.p....F.C"
"1676","60.307698808","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1677","60.313864608","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","76","CF-End (Control-frame), Flags=........C"
"1678","60.316716832","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"1679","60.324970369","Apple_98:01:5e","IPv4mcast_fb","802.11","211","Data, SN=1601, FN=0, Flags=.p....F.C"
"1680","60.324991455","Apple_98:01:5e","IPv4mcast_fb","802.11","201","Data, SN=1602, FN=0, Flags=.p....F.C"
"1681","60.332913784","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1682","60.345904097","OnePlusTechn_c8:11:e9","IPv4mcast_fb","802.11","298","Data, SN=1603, FN=0, Flags=.p....F.C"
"1683","60.347866610","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1684","60.351020139","","HonHaiPrecis_25:fd:53 (2c:6f:c9:25:fd:53) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1685","60.352731823","Apple_6c:1b:6b","IPv4mcast_fb","802.11","489","Data, SN=1604, FN=0, Flags=.p....F.C"
"1686","60.352765734","Apple_6c:1b:6b","IPv6mcast_fb","802.11","509","Data, SN=1605, FN=0, Flags=.p....F.C"
"1687","60.355476532","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1688","60.362198389","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2891, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"1689","60.371599246","f2:78:bd:6f:00:3c","Broadcast","802.11","421","Data, SN=1606, FN=0, Flags=.p....F.C"
"1690","60.378827778","Apple_0c:b3:ab","IPv6mcast_16","802.11","188","Data, SN=1607, FN=0, Flags=.p....F.C"
"1691","60.379086705","Apple_da:88:76","IPv4mcast_fb","802.11","247","Data, SN=1608, FN=0, Flags=.p....F.C"
"1692","60.379906354","Apple_da:88:76","IPv6mcast_fb","802.11","267","Data, SN=1609, FN=0, Flags=.p....F.C"
"1693","60.380616254","a6:e8:c4:48:5b:6b","Broadcast","AWDL","702","Master Indication"
"1694","60.388686425","f2:76:16:df:00:3c","Broadcast","802.11","421","Data, SN=1610, FN=0, Flags=.p....F.C"
"1695","60.390528443","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2810, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"1696","60.390553521","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3679, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"1697","60.391449583","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=1356, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"1698","60.394498774","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1699","60.404366999","XiaomiCommun_77:aa:cf","IPv4mcast_fb","802.11","245","Data, SN=1611, FN=0, Flags=.p....F.C"
"1700","60.404396390","XiaomiCommun_77:aa:cf","IPv6mcast_fb","802.11","265","Data, SN=1612, FN=0, Flags=.p....F.C"
"1701","60.408804520","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"1702","60.413681326","Google_09:ab:a6","IPv4mcast_fb","802.11","509","Data, SN=1613, FN=0, Flags=.p....F.C"
"1703","60.413707271","Google_09:ab:a6","IPv4mcast_fb","802.11","509","Data, SN=1614, FN=0, Flags=.p....F.C"
"1704","60.413712278","Google_09:ab:a6","IPv4mcast_fb","802.11","494","Data, SN=1615, FN=0, Flags=.p....F.C"
"1705","60.414264290","Google_09:ab:a6","IPv4mcast_fb","802.11","509","Data, SN=1616, FN=0, Flags=.p....F.C"
"1706","60.414382835","Google_09:ab:a6","IPv4mcast_fb","802.11","509","Data, SN=1617, FN=0, Flags=.p....F.C"
"1707","60.415260180","Google_09:ab:a6","IPv4mcast_fb","802.11","494","Data, SN=1618, FN=0, Flags=.p....F.C"
